,2026-08-27,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3de853c5-d2f2-4827-b208-a96f61e8c748.pdf)
,2026-08-14,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cea51c22-c0b7-42a5-b100-5aa8a80ccf84.pdf)
,2026-08-13,[Board Meeting Outcome for Outcome Of Board Held On August 13 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cfe56e18-c7d8-4bac-b672-888795aeb433.pdf)
,2026-08-13,[Letter To Shareholders On Financial Results For Q1 FY27](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=98a0f2de-64cd-437f-9fb8-45673d1c2aed.pdf)
,2026-08-13,[Announcement under Regulation 30 (LODR)-Resignation of Company Secretary / Compliance Officer](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23fe8455-a263-4cac-bfcb-b1c88e36d9e5.pdf)
,2026-08-12,[Corrigendum To The Integrated Annual Report For The Financial Year 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8dafbcae-d16d-4fbf-97a8-902f6bfa1370.pdf)
,2026-08-05,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df2c91b0-f58e-42e7-858a-45582e5bcebf.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5fbf0e9-6be3-443f-849e-45526071d3ec.pdf)
,Date,Document
,---,---
,2026-08-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2d974a8-0d78-41a0-922c-ba226e1f1632.pdf)
,2026-05-27,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4aedd4df-2e77-498d-bda4-fced35a2ae39.pdf)
,2026-02-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1f306f5-d6e3-4d1c-a5d6-74defb302b26.pdf)
,2025-11-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=584ed67d-7ba8-4bbe-82ef-d9961b36085c.pdf)
,2025-08-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bcbac4b0-896c-451a-9a5a-3fc30dedb9f1.pdf)
,2025-05-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2bf18a77-90a0-45b6-8df0-dfc618e6627f.pdf)
,2025-02-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3d3e65d-4f62-47c5-a7b4-5dbce02618fd.pdf)
,2024-11-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=213e72a7-641f-4fa3-a85b-75feba4ad974.pdf)
,2024-08-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5a757af2-846f-4b41-a250-f892b7b4a30b.pdf)
,2024-05-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16f0f4ba-b354-4cbe-8cba-17ebefc84b34.pdf)
,Date,Document
,---,---
,2026-08-13,[Outcome Of Board Meeting Held On August 13 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e30f43b4-09ff-4c5c-ae9b-ad0e35d52c24.pdf)
,2026-05-20,[Financial Results For Q4 FY 26 And FY 26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6543586-b20b-49a0-80b1-e9745140c57d.pdf)
,2026-02-10,[Financial Results For Q3FY26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=17bd4b42-0739-4ca9-9de2-7fcbea41d209.pdf)
,2025-11-13,[Results- Financial Results For Quarter And Half Year Ended September 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a12f4069-8e3f-4468-b15f-17400289ec72.pdf)
,2025-08-13,[Outcome Of Board Meeting Held On August 13 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0d02673-6308-4b0d-bb11-8226340c58d5.pdf)
,2025-05-14,[Outcome Of Board Meeting Of The Company Held On May 14 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13e57506-8669-42f5-9068-3051202d300a.pdf)
,2025-02-12,[Financial Results Of The Company For The Quarter And Nine Months Ended December 31 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d578c197-b81a-4b23-ba50-a198e0e41cfc.pdf)
,2024-11-11,"[Outcome Of Board Meeting Held On November 11, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04951c0a-0f42-49a9-9082-69f488ceb3da.pdf)"
,2024-08-09,"[Financials Results For The Quarter Ended June 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6d5aac3-05e6-49fb-8e29-fe2d5e3fa244.pdf)"
,2024-05-22,"[Financial Results For Year Ended 31St March ,2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=003c363a-b3bd-4865-bca1-9578dbe2490e.pdf)"
,Date,Document
,---,---
,2026-08-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=157289a4-3bc6-44b1-952a-b687d384c235.pdf)
,2026-02-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee8ace72-7f8d-4360-89b9-54570d62e4b3.pdf)
,2025-11-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4dc53ad8-669e-406c-bc42-96e54c7f8d48.pdf)
,2025-08-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3345f01b-73d8-47fb-a0f0-d6d5538a3a36.pdf)
,2025-05-14,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f71b1b11-490f-4b23-a1f1-bee99c2a660b.pdf)
,2024-11-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf4e9fe0-2440-4e1e-b174-c3c099c8cd26.pdf)
,2024-08-09,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e71c6a16-dcb1-485c-8df1-9a0af121bbe6.pdf)
,2024-05-22,[Audio Recording Of Webcast And Conference Call](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a7a066b-100c-431a-a4ef-dff73a8c045f.pdf)
,2024-01-31,[Audio Recording Of Earning Conference Call](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=497919d3-7896-48e9-b2eb-d8b309ffda9f.pdf)
,2023-10-25,[Audio Recording Of Earnings Conference Call](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ce320e3-3967-4abd-83e3-8c108b1cd2de.pdf)
,Date,Document
,---,---
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/584ed67d-7ba8-4bbe-82ef-d9961b36085c.pdf)
,Nov 2024,[Concall - Nov 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/213e72a7-641f-4fa3-a85b-75feba4ad974.pdf)
,Nov 2023,[Concall - Nov 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/383bda65-fe96-437e-9cd4-0ab0b13e8317.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4aedd4df-2e77-498d-bda4-fced35a2ae39.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4aedd4df-2e77-498d-bda4-fced35a2ae39.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f598ee7d-95f4-4cd9-a881-52bf581eb7a9.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f598ee7d-95f4-4cd9-a881-52bf581eb7a9.pdf)
,May 2025,[Concall - May 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2bf18a77-90a0-45b6-8df0-dfc618e6627f.pdf)
,May 2024,[Concall - May 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/16f0f4ba-b354-4cbe-8cba-17ebefc84b34.pdf)
,May 2023,[Concall - May 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4f7570c1-3c37-4578-9a5c-7a6d2337d218.pdf)
,Date,Document
,---,---
,2026-05-20,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f598ee7d-95f4-4cd9-a881-52bf581eb7a9.pdf)
,2026-02-23,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=653116a4-5089-49e9-a7d4-56a0587e3f04.pdf)
,2026-02-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58311070-9979-405b-837d-7171eb7c226e.pdf)
,2025-11-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8948b9cf-1dc7-4d2e-848d-3be0e20df5bd.pdf)
,2025-08-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09a0f613-adf9-4938-8fd1-daf9b6f0441f.pdf)
,2025-05-14,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=119f844b-cf01-42fc-a603-981a1c6bd070.pdf)
,2025-03-07,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b08402c-09b3-47e8-b15d-e599d1ef0a73.pdf)
,2025-02-27,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9cbd69e-9176-44e6-84dc-2f29a552ec69.pdf)
,2025-02-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0fee230d-30c6-4ac5-a6ca-94abb72d385e.pdf)
,2024-11-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=312212d7-4ca7-4ee9-bb2e-881912cb8c01.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2e877d90-c940-4f9a-af8b-c052b2811ce4.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/849d2490-cc0d-4274-8338-bab53ae0d53d.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/dfedce67-7972-45b0-b103-07f7bdfe541c.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/da5b9f1d-afe3-4515-8e54-79ac3f6df393.pdf)
